#,"Anchor Text","Referring Domains Total","Referring Domains with Anchor (Percent %)","Referring Domains Dofollow (desc)","Referring Domains Dofollow with Anchor (Percent %)","Referring Pages Count","Referring Pages with Anchor (Percent %)","First Seen","Last Check"
143,https://gmt-clinic.ru/n/clinic/kosme...a-lica/termazh,1,0.23,1,0.30,1,0.02,"2019-01-24 15:51:36","2019-04-18 13:37:19"
144,https://gmt-clinic.ru/n/clinic/kosme...rapiya-aqualyx,1,0.23,1,0.30,28,0.55,"2019-01-26 08:34:52","2020-06-15 22:08:51"
145,"https://gmt-clinic.ru/n/clinic/kosmetol … ca/termazh",1,0.23,1,0.30,1,0.02,"2019-02-06 05:28:00","2019-11-23 03:43:23"
146,https://gmt-clinic.ru/n/clinic/kosmetologiy...erapiya-aqualyx,1,0.23,1,0.30,1,0.02,"2020-06-12 10:31:53","2020-06-12 10:31:53"
147,https://gmt-clinic.ru/n/clinic/plast...plastika-grudi,1,0.23,1,0.30,4,0.08,"2019-01-22 09:16:21","2020-06-11 02:12:58"
148,https://gmt-clinic.ru/n/clinic/plasticheskaya-hirurgiya/plastika-vek,1,0.23,1,0.30,7,0.14,"2019-07-13 21:21:19","2020-05-15 11:00:04"
149,https://gmt-clinic.ru/plastika-nosa-rinoplastika,1,0.23,1,0.30,23,0.45,"2019-01-21 12:55:52","2020-06-15 12:47:55"
150,https://gmt-clinic.ru/smas...,1,0.23,1,0.30,1,0.02,"2019-03-22 22:49:20","2019-11-27 09:32:37"
151,vaser-липосакция,1,0.23,1,0.30,1,0.02,"2019-08-04 13:38:18","2019-11-04 16:34:44"
152,"~image credit",1,0.23,1,0.30,1,0.02,"2020-01-11 11:14:01","2020-01-11 11:14:01"
153,абдоминопластика,1,0.23,1,0.30,1,0.02,"2019-08-04 13:38:18","2019-11-04 16:34:44"
154,"анвар шухратович салиджанов",1,0.23,1,0.30,1,0.02,"2019-11-10 22:10:02","2019-11-10 22:10:02"
155,"антицеллюлитный (модулирующий) массаж",1,0.23,1,0.30,1,0.02,"2019-08-01 05:43:06","2019-11-02 02:00:33"
156,"антицеллюлитный (модулирующий) массаж;",1,0.23,1,0.30,1,0.02,"2019-08-18 00:10:51","2019-11-05 10:36:40"
157,"аппаратное омоложение лица",1,0.23,1,0.30,1,0.02,"2015-05-16 11:19:43","2019-11-12 21:38:42"
158,биоревитализации,2,0.46,1,0.30,2,0.04,"2018-08-20 01:53:56","2020-03-02 21:31:23"
159,"биоревитализация в москве",1,0.23,1,0.30,1,0.02,"2016-10-05 08:38:40","2019-10-31 16:47:33"
160,"биоревитализация лица",1,0.23,1,0.30,2,0.04,"2016-10-03 05:06:43","2020-03-29 20:29:11"
161,биорепарация,1,0.23,1,0.30,1,0.02,"2019-08-02 00:47:16","2019-11-10 17:56:43"
162,"гармонизирующий (спа) массаж",1,0.23,1,0.30,1,0.02,"2019-08-01 05:43:06","2019-11-07 14:51:21"
